id_depatamento,departamento,id_municipio,municipio,id_localidad,localidad,ano_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_de_demanda_maxima,fecha_de_demanda_maxima,promedio_diario_en_horas
,amazonas,91001.0,leticia,91001000.0,leticia_(leticia_-_amazonas),2024.0,6.0,3994102.0,1010671.0,7824.51,jueves,06/20/2024_03:30:00_pm,24.0
91.0,amazonas,91540.0,puerto_narino,91540000.0,puerto_narino_(puerto_narino_-_amazonas),2024.0,6.0,127838.0,40378.0,256.0,miercoles,06/05/2024_06:15:00_pm,24.0
91.0,amazonas,91798.0,tarapaca_(anm),91798000.0,tarapaca_(tarapaca_(anm)_-_amazonas),2024.0,6.0,26578.0,11917.0,101.43,jueves,06/20/2024_06:30:00_pm,10.18
88.0,archipielago_de_san_andres_y_providencia,88564.0,providencia,88564000.0,providencia_(providencia_-_archipielago_de_san_andres_y_providencia_),2024.0,6.0,1284196.0,274864.0,2241.56,miercoles,06/12/2024_02:15:00_pm,24.0
13.0,bolivar,13001.0,cartagena_de_indias,13001007.0,isla_fuerte_(cartagena_de_indias_-_bolivar),2024.0,6.0,60724.0,28336.0,265.63,domingo,06/30/2024_08:00:00_pm,9.4
13.0,bolivar,13001.0,cartagena_de_indias,13001017.0,santa_cruz_del_islote_(cartagena_de_indias_-_bolivar),2024.0,6.0,12040.0,3944.0,53.41,viernes,06/21/2024_10:30:00_pm,9.24
18.0,caqueta,18150.0,cartagena_del_chaira,18150001.0,remolino_del_caguan_(cartagena_del_chaira_-_caqueta),2024.0,6.0,18647.0,8183.0,104.26,sabado,06/22/2024_06:45:00_pm,7.43
18.0,caqueta,18150.0,cartagena_del_chaira,18150002.0,santa_fe_del_caguan_(cartagena_del_chaira_-_caqueta),2024.0,6.0,4127.0,1932.0,39.4,sabado,06/15/2024_06:00:00_pm,4.27
18.0,caqueta,18753.0,san_vicente_del_caguan,18753002.0,guacamayas_(san_vicente_del_caguan_-_caqueta),2024.0,6.0,8770.0,3282.0,32.35,sabado,06/29/2024_07:45:00_pm,14.56
19.0,cauca,19318.0,guapi,19318008.0,limones_(guapi_-_cauca),2024.0,6.0,9158.0,4037.0,43.34,jueves,06/27/2024_07:30:00_pm,9.22
19.0,cauca,19318.0,guapi,19318013.0,san_antonio_de_guajui_(guapi_-_cauca),2024.0,6.0,12520.0,6833.0,54.59,miercoles,06/12/2024_06:30:00_pm,9.36
19.0,cauca,19418.0,lopez_de_micay,19418009.0,noanamito_(lopez_de_micay_-_cauca),2024.0,6.0,6719.0,3215.0,36.0,domingo,06/02/2024_07:30:00_pm,8.22
19.0,cauca,19809.0,timbiqui,19809014.0,chacon_(timbiqui_-_cauca),2024.0,6.0,3571.0,875.0,22.0,sabado,06/22/2024_06:45:00_pm,7.26
19.0,cauca,19809.0,timbiqui,19809003.0,coteje_(timbiqui_-_cauca),2024.0,6.0,5703.0,4209.0,29.76,viernes,06/07/2024_07:15:00_pm,7.5
19.0,cauca,19809.0,timbiqui,19809026.0,los_brazos_(timbiqui_-_cauca),2024.0,6.0,2593.0,1121.0,36.55,miercoles,06/12/2024_08:00:00_pm,2.56
19.0,cauca,19809.0,timbiqui,19809007.0,san_jose_(timbiqui_-_cauca),2024.0,6.0,6642.0,4607.0,35.35,miercoles,06/12/2024_07:30:00_pm,7.38
19.0,cauca,19809.0,timbiqui,19809009.0,santa_rosa_de_saija_(timbiqui_-_cauca),2024.0,6.0,3387.0,1002.0,20.2,domingo,06/02/2024_07:45:00_pm,7.04
27.0,choco,27006.0,acandi,27006000.0,acandi_(acandi_-_choco),2024.0,6.0,682186.0,197644.0,1579.6,lunes,06/17/2024_08:30:00_pm,19.37
27.0,choco,27006.0,acandi,27006003.0,capurgana_(acandi_-_choco),2024.0,6.0,403800.0,128896.0,894.96,sabado,06/29/2024_08:30:00_pm,21.03
27.0,choco,27025.0,alto_baudo,27025000.0,ciudad_baudo_-_pie_de_pato_(alto_baudo_-_choco),2024.0,6.0,52766.0,18043.0,127.6,martes,06/11/2024_12:30:00_pm,23.53
27.0,choco,27075.0,bahia_solano,27075000.0,ciudad_mutis_(bahia_solano_-_choco),2024.0,6.0,806798.0,240527.0,1573.88,sabado,06/01/2024_07:30:00_pm,23.55
27.0,choco,27075.0,bahia_solano,27075002.0,el_valle_(bahia_solano_-_choco),2024.0,6.0,184938.0,65667.0,366.96,sabado,06/29/2024_08:15:00_pm,23.54
27.0,choco,27077.0,bajo_baudo,27077905.0,buenavista_(bajo_baudo_(pizarro)_-_choco),2024.0,6.0,4215.0,1621.0,18.4,lunes,06/03/2024_07:45:00_pm,10.0
27.0,choco,27077.0,bajo_baudo,27077029.0,firme_de_usarga_(bajo_baudo_(pizarro)_-_choco),2024.0,6.0,906.0,394.0,7.21,domingo,06/30/2024_07:15:00_pm,5.51
27.0,choco,27077.0,bajo_baudo,27077026.0,guineal_(bajo_baudo_(pizarro)_-_choco),2024.0,6.0,5274.0,2959.0,33.88,domingo,06/02/2024_11:45:00_am,8.09
27.0,choco,27077.0,bajo_baudo,27077008.0,orpua_(bajo_baudo_-_choco),2024.0,6.0,648.0,170.0,6.24,jueves,06/27/2024_07:15:00_pm,5.57
27.0,choco,27077.0,bajo_baudo,27077000.0,pizarro_(bajo_baudo_-_choco),2024.0,6.0,233400.0,91021.0,448.8,lunes,06/24/2024_07:30:00_pm,23.05
27.0,choco,27077.0,bajo_baudo,27077916.0,terron_(bajo_baudo_-_choco),2024.0,6.0,5300.0,2263.0,27.79,lunes,06/10/2024_11:45:00_am,10.28
27.0,choco,27099.0,bojaya,27099000.0,bellavista_(bojaya_(bellavista)_-_choco),2024.0,6.0,91673.0,27162.0,265.98,lunes,06/03/2024_06:15:00_pm,15.16
27.0,choco,27099.0,bojaya,27099005.0,napipi_(bojaya_-_choco),2024.0,6.0,9331.0,3096.0,60.8,sabado,06/01/2024_07:00:00_pm,6.2
27.0,choco,27099.0,bojaya,27099008.0,puerto_conto_(bojaya_(bellavista)_-_choco),2024.0,6.0,11489.0,3514.0,67.2,viernes,06/21/2024_08:15:00_pm,8.01
27.0,choco,27250.0,el_litoral_del_san_juan,27250000.0,santa_genoveva_de_docordo_(el_litoral_del_san_juan_-_choco),2024.0,6.0,31176.0,14902.0,253.7,miercoles,06/05/2024_06:45:00_pm,5.26
27.0,choco,27372.0,jurado,27372000.0,jurado_(jurado_-_choco),2024.0,6.0,168917.0,56559.0,308.64,sabado,06/01/2024_07:00:00_pm,24.0
27.0,choco,27425.0,medio_atrato,27425000.0,bete_(medio_atrato_-_choco),2024.0,6.0,16199.0,8094.0,64.0,miercoles,06/19/2024_12:00:00_pm,11.39
27.0,choco,27425.0,medio_atrato,27425008.0,san_roque_(medio_atrato_-_choco),2024.0,6.0,2241.0,971.0,20.47,domingo,06/30/2024_08:15:00_pm,5.08
27.0,choco,27495.0,nuqui,27495001.0,arusi_(nuqui_-_choco),2024.0,6.0,18961.0,7124.0,60.0,sabado,06/01/2024_12:00:00_pm,15.3
27.0,choco,27495.0,nuqui,27495011.0,comunidad_de_puerto_jagua_(nuqui_-_choco),2024.0,6.0,889.0,411.0,5.35,lunes,06/17/2024_06:45:00_pm,7.07
27.0,choco,27495.0,nuqui,27495912.0,comunidad_indigena_de_pangui_-_el_yucal_(nuqui_-_choco),2024.0,6.0,7888.0,1820.0,11.5,viernes,06/28/2024_07:15:00_am,23.17
27.0,choco,27495.0,nuqui,27495000.0,nuqui_(nuqui_-_choco),2024.0,6.0,286414.0,100295.0,539.26,sabado,06/01/2024_07:45:00_pm,23.56
27.0,choco,27001.0,quibdo,27001029.0,tagachi_(quibdo_-_choco),2024.0,6.0,116.0,31.0,18.77,viernes,06/28/2024_03:15:00_pm,0.24
27.0,choco,27615.0,riosucio,27615011.0,san_jose_tamboral_(riosucio_-_choco),2024.0,6.0,465.0,176.0,4.33,martes,06/18/2024_07:00:00_pm,4.29
27.0,choco,27800.0,unguia,27800005.0,titumate_(unguia_-_choco),2024.0,6.0,13024.0,3367.0,76.65,sabado,06/01/2024_09:45:00_pm,7.26
27.0,choco,27800.0,unguia,27800000.0,unguia_(unguia_-_choco),2024.0,6.0,453004.0,145637.0,957.79,viernes,06/07/2024_08:15:00_pm,22.15
94.0,guainia,94343.0,barranco_minas,94343000.0,barranco_minas_(barranco_minas_-_guainia),2024.0,6.0,87380.0,28373.0,234.28,martes,06/25/2024_05:30:00_pm,16.11
94.0,guainia,94001.0,inirida,94001905.0,chorro_bocon_(inirida_-_guainia),2024.0,6.0,5482.0,444.0,19.1,viernes,06/14/2024_07:15:00_pm,15.59
94.0,guainia,94001.0,inirida,94001000.0,inirida_(inirida_-_guainia),2024.0,6.0,2088662.0,580002.0,4099.04,martes,06/18/2024_02:30:00_pm,24.0
44.0,la_guajira,44847.0,uribia,44847003.0,cabo_de_la_vela_(uribia_-_la_guajira),2024.0,6.0,32748.0,1938.0,159.45,miercoles,06/05/2024_07:30:00_pm,8.33
44.0,la_guajira,44847.0,uribia,44847012.0,nazareth_(uribia_-_la_guajira),2024.0,6.0,31835.0,6940.0,265.92,viernes,06/07/2024_06:30:00_pm,4.46
47.0,magdalena,47189.0,cienaga,47189018.0,palmor_(cienaga_-_magdalena),2024.0,6.0,88076.0,30120.0,169.22,sabado,06/01/2024_11:45:00_am,23.21
50.0,meta,50325.0,mapiripan,50325000.0,mapiripan_(mapiripan_-_meta),2024.0,6.0,173757.0,58073.0,340.12,lunes,06/17/2024_03:00:00_pm,24.0
52.0,narino,52250.0,el_charco,52250016.0,alteron_(uribe_uribe)_(el_charco_-_narino),2024.0,6.0,554.0,347.0,6.43,martes,06/04/2024_06:45:00_pm,3.43
52.0,narino,52250.0,el_charco,52250005.0,las_mercedes_(el_charco_-_narino),2024.0,6.0,983.0,873.0,12.58,sabado,06/01/2024_07:00:00_pm,4.14
52.0,narino,52250.0,el_charco,52250007.0,san_jose_del_tapaje_(el_charco_-_narino),2024.0,6.0,9682.0,2920.0,64.0,viernes,06/28/2024_08:15:00_pm,10.06
52.0,narino,52390.0,la_tola,52390005.0,aguacatal_(la_tola_-_narino),2024.0,6.0,783.0,189.0,9.5,domingo,06/30/2024_11:30:00_am,3.27
52.0,narino,52390.0,la_tola,52390013.0,amarales_(la_tola_-_narino),2024.0,6.0,8842.0,2662.0,51.46,jueves,06/13/2024_12:15:00_pm,8.01
52.0,narino,52390.0,la_tola,52390003.0,la_vigia_de_la_mar_(la_tola_-_narino),2024.0,6.0,4814.0,2215.0,21.64,miercoles,06/26/2024_12:45:00_pm,9.5
52.0,narino,52390.0,la_tola,52390009.0,mulatos_(la_tola_-_narino),2024.0,6.0,4251.0,2656.0,28.99,sabado,06/22/2024_06:45:00_pm,7.53
52.0,narino,52390.0,la_tola,52390016.0,san_pablo_del_mar_(la_tola_-_narino),2024.0,6.0,5924.0,2122.0,26.3,sabado,06/15/2024_07:30:00_pm,10.03
52.0,narino,52427.0,magüi,52427913.0,la_isla_(magüi_-_narino),2024.0,6.0,0.0,0.0,0.0,sabado,06/01/2024_12:00:00_am,0.0
52.0,narino,52427.0,magüi,52427915.0,las_lajas_(magüi_-_narino),2024.0,6.0,0.0,0.0,0.0,sabado,06/01/2024_12:00:00_am,0.0
52.0,narino,52473.0,mosquera,52473010.0,el_bajito_de_echandia_(mosquera_-_narino),2024.0,6.0,1615.0,630.0,10.2,jueves,06/13/2024_06:15:00_pm,7.03
52.0,narino,52490.0,olaya_herrera,52490913.0,boca_de_prieta_(olaya_herrera_-_narino),2024.0,6.0,2168.0,656.0,13.7,sabado,06/29/2024_07:30:00_pm,6.19
52.0,narino,52621.0,roberto_payan,52621912.0,tamaje_(roberto_payan_-_narino),2024.0,6.0,4778.0,2999.0,23.02,domingo,06/16/2024_03:45:00_pm,8.54
52.0,narino,52835.0,san_andres_de_tumaco,52835055.0,bocas_de_curay_(tumaco_-_narino),2024.0,6.0,7922.0,2975.0,48.0,viernes,06/07/2024_07:15:00_pm,7.19
52.0,narino,52835.0,san_andres_de_tumaco,52835217.0,san_juan_de_la_costa_(san_andres_de_tumaco_-_narino),2024.0,6.0,23815.0,9302.0,105.6,viernes,06/07/2024_07:15:00_pm,10.42
52.0,narino,52696.0,santa_barbara,52696014.0,la_ensenada_(santa_barbara_-_narino),2024.0,6.0,3102.0,2058.0,21.73,martes,06/04/2024_06:45:00_pm,6.28
86.0,putumayo,86573.0,puerto_leguizamo,86573009.0,pinuna_negro_(puerto_leguizamo_-_putumayo),2024.0,6.0,2654.0,1590.0,22.4,sabado,06/01/2024_07:00:00_pm,5.3
76.0,valle_del_cauca,76109.0,buenaventura,76109069.0,papayal_1_(buenaventura_-_valle_del_cauca),2024.0,6.0,7207.0,1312.0,28.95,martes,06/25/2024_08:00:00_pm,11.01
76.0,valle_del_cauca,76109.0,buenaventura,76109105.0,pital_(buenaventura_-_valle_del_cauca),2024.0,6.0,2427.0,656.0,9.86,domingo,06/09/2024_03:45:00_pm,9.42
76.0,valle_del_cauca,76109.0,buenaventura,76109028.0,puerto_merizalde_(buenaventura_-_valle_del_cauca),2024.0,6.0,103108.0,35909.0,21.26,lunes,06/10/2024_07:45:00_pm,21.26
76.0,valle_del_cauca,76109.0,buenaventura,76109081.0,punta_bonita,2024.0,6.0,2799.0,3112.0,21.03,sabado,06/29/2024_08:30:00_pm,6.28
76.0,valle_del_cauca,76109.0,buenaventura,76109032.0,san_francisco_naya_(buenaventura_-_valle_del_cauca),2024.0,6.0,8189.0,3084.0,42.59,sabado,06/22/2024_11:45:00_am,9.29
97.0,vaupes,97161.0,caruru,97161000.0,caruru_(caruru_-_vaupes),2024.0,6.0,20522.0,5140.0,82.1,miercoles,06/12/2024_06:45:00_pm,11.58
97.0,vaupes,97001.0,mitu,97001000.0,mitu_(mitu_-_vaupes),2024.0,6.0,1451772.0,366345.0,3028.54,martes,06/18/2024_12:00:00_pm,24.0
97.0,vaupes,97666.0,taraira,97666000.0,taraira_(taraira_-_vaupes),2024.0,6.0,34830.0,9545.0,130.33,miercoles,06/26/2024_12:00:00_pm,12.26
99.0,vichada,99001.0,puerto_carreno,99001000.0,puerto_carreno_(puerto_carreno_-_vichada),2024.0,6.0,2188361.0,673372.0,4794.24,domingo,06/02/2024_08:45:00_pm,23.56
91.0,amazonas,91001.0,leticia,91001000.0,leticia_(leticia_-_amazonas),2024.0,1.0,4059524.0,1044021.0,7581.08,miercoles,01/03/2024_02:30:00_pm,24.0
18.0,caqueta,18150.0,cartagena_del_chaira,18150001.0,remolino_del_caguan_(cartagena_del_chaira_-_caqueta),2024.0,5.0,18848.0,8450.0,105.92,sabado,05/11/2024_07:30:00_pm,7.4
18.0,caqueta,18150.0,cartagena_del_chaira,18150002.0,santa_fe_del_caguan_(cartagena_del_chaira_-_caqueta),2024.0,5.0,4355.0,1963.0,40.0,viernes,05/24/2024_06:30:00_pm,4.21
18.0,caqueta,18753.0,san_vicente_del_caguan,18753002.0,guacamayas_(san_vicente_del_caguan_-_caqueta),2024.0,5.0,8538.0,3679.0,34.37,lunes,05/13/2024_06:45:00_pm,12.26
19.0,cauca,19318.0,guapi,19318008.0,limones_(guapi_-_cauca),2024.0,5.0,8580.0,3745.0,42.96,miercoles,05/29/2024_07:15:00_pm,8.45
19.0,cauca,19318.0,guapi,19318013.0,san_antonio_de_guajui_(guapi_-_cauca),2024.0,5.0,10561.0,6131.0,52.54,viernes,05/31/2024_07:45:00_pm,8.27
19.0,cauca,19418.0,lopez_de_micay,19418009.0,noanamito_(lopez_de_micay_-_cauca),2024.0,5.0,7935.0,3763.0,36.0,domingo,05/26/2024_07:00:00_pm,10.36
91.0,amazonas,91001.0,leticia,91001000.0,leticia_(leticia_-_amazonas),2024.0,7.0,4175447.0,1065330.0,7823.49,jueves,07/25/2024_03:30:00_pm,24.0
91.0,amazonas,91540.0,puerto_narino,91540000.0,puerto_narino_(puerto_narino_-_amazonas),2024.0,7.0,132554.0,42294.0,270.4,miercoles,07/24/2024_06:15:00_pm,24.0
91.0,amazonas,91798.0,tarapaca_(anm),91798000.0,tarapaca_(tarapaca_(anm)_-_amazonas),2024.0,7.0,26803.0,12169.0,101.43,lunes,07/29/2024_02:30:00_pm,10.17
88.0,archipielago_de_san_andres_y_providencia,88564.0,providencia,88564000.0,providencia_(providencia_-_archipielago_de_san_andres_y_providencia_),2024.0,7.0,1308682.0,275839.0,2229.81,miercoles,07/10/2024_10:30:00_pm,24.0
13.0,bolivar,13001.0,cartagena_de_indias,13001007.0,isla_fuerte_(cartagena_de_indias_-_bolivar),2024.0,7.0,28683.0,13831.0,264.06,lunes,07/01/2024_12:30:00_am,4.22
13.0,bolivar,13001.0,cartagena_de_indias,13001017.0,santa_cruz_del_islote_(cartagena_de_indias_-_bolivar),2024.0,7.0,13868.0,4464.0,54.18,viernes,07/12/2024_10:15:00_pm,10.15
18.0,caqueta,18150.0,cartagena_del_chaira,18150001.0,remolino_del_caguan_(cartagena_del_chaira_-_caqueta),2024.0,7.0,11716.0,5089.0,104.75,martes,07/09/2024_07:45:00_pm,4.3
18.0,caqueta,18150.0,cartagena_del_chaira,18150002.0,santa_fe_del_caguan_(cartagena_del_chaira_-_caqueta),2024.0,7.0,3571.0,1667.0,40.64,viernes,07/12/2024_06:45:00_pm,3.42
18.0,caqueta,18753.0,san_vicente_del_caguan,18753002.0,guacamayas_(san_vicente_del_caguan_-_caqueta),2024.0,7.0,2672.0,976.0,27.84,lunes,07/01/2024_07:30:00_pm,5.01
19.0,cauca,19318.0,guapi,19318008.0,limones_(guapi_-_cauca),2024.0,7.0,4288.0,1882.0,45.28,viernes,07/05/2024_07:45:00_pm,4.08
19.0,cauca,19318.0,guapi,19318013.0,san_antonio_de_guajui_(guapi_-_cauca),2024.0,7.0,11284.0,6147.0,55.81,viernes,07/26/2024_07:00:00_pm,8.23
19.0,cauca,19418.0,lopez_de_micay,19418009.0,noanamito_(lopez_de_micay_-_cauca),2024.0,7.0,6151.0,2827.0,40.0,sabado,07/13/2024_07:15:00_pm,6.42
19.0,cauca,19809.0,timbiqui,19809014.0,chacon_(timbiqui_-_cauca),2024.0,7.0,4464.0,1154.0,22.22,domingo,07/21/2024_08:30:00_pm,8.35
19.0,cauca,19809.0,timbiqui,19809003.0,coteje_(timbiqui_-_cauca),2024.0,7.0,5913.0,4186.0,29.88,jueves,07/11/2024_07:30:00_pm,7.45
19.0,cauca,19809.0,timbiqui,19809007.0,san_jose_(timbiqui_-_cauca),2024.0,7.0,6046.0,4222.0,34.58,lunes,07/15/2024_07:45:00_pm,6.49
19.0,cauca,19809.0,timbiqui,19809009.0,santa_rosa_de_saija_(timbiqui_-_cauca),2024.0,7.0,3295.0,1109.0,19.8,lunes,07/22/2024_07:45:00_pm,6.32
27.0,choco,27006.0,acandi,27006000.0,acandi_(acandi_-_choco),2024.0,7.0,727226.0,207226.0,1561.12,sabado,07/13/2024_09:45:00_pm,19.03
27.0,choco,27006.0,acandi,27006003.0,capurgana_(acandi_-_choco),2024.0,7.0,349527.0,110165.0,817.08,miercoles,07/03/2024_08:45:00_pm,18.45
27.0,choco,27025.0,alto_baudo,27025000.0,ciudad_baudo_-_pie_de_pato_(alto_baudo_-_choco),2024.0,7.0,46420.0,16571.0,139.57,domingo,07/21/2024_12:30:00_pm,17.51
27.0,choco,27075.0,bahia_solano,27075000.0,ciudad_mutis_(bahia_solano_-_choco),2024.0,7.0,879191.0,232126.0,1579.16,lunes,07/29/2024_07:45:00_pm,23.47
27.0,choco,27075.0,bahia_solano,27075002.0,el_valle_(bahia_solano_-_choco),2024.0,7.0,196222.0,66893.0,423.19,lunes,07/15/2024_07:15:00_pm,23.16
27.0,choco,27075.0,bahia_solano_(mutis),27075001.0,cupica_(bahia_solano_-_choco),2024.0,7.0,60272.0,18844.0,130.01,lunes,07/29/2024_07:15:00_pm,22.1
27.0,choco,27077.0,bajo_baudo,27077905.0,buenavista_(bajo_baudo_(pizarro)_-_choco),2024.0,7.0,3622.0,1429.0,16.32,miercoles,07/03/2024_11:30:00_am,8.32
27.0,choco,27077.0,bajo_baudo,27077029.0,firme_de_usarga_(bajo_baudo_(pizarro)_-_choco),2024.0,7.0,730.0,302.0,7.29,lunes,07/01/2024_07:00:00_pm,4.44
27.0,choco,27077.0,bajo_baudo,27077026.0,guineal_(bajo_baudo_(pizarro)_-_choco),2024.0,7.0,7265.0,4440.0,34.02,lunes,07/15/2024_11:30:00_am,10.23
27.0,choco,27077.0,bajo_baudo,27077008.0,orpua_(bajo_baudo_-_choco),2024.0,7.0,942.0,268.0,7.19,martes,07/23/2024_06:30:00_pm,8.13
27.0,choco,27077.0,bajo_baudo,27077000.0,pizarro_(bajo_baudo_-_choco),2024.0,7.0,257463.0,99964.0,478.37,lunes,07/15/2024_12:30:00_pm,23.3
27.0,choco,27077.0,bajo_baudo,27077916.0,terron_(bajo_baudo_-_choco),2024.0,7.0,3828.0,1591.0,27.57,jueves,07/25/2024_01:00:00_pm,7.03
27.0,choco,27077.0,bajo_baudo,27077019.0,virudo_(bajo_baudo_-_choco),2024.0,7.0,6922.0,5092.0,31.05,domingo,07/21/2024_10:00:00_pm,9.12
27.0,choco,27099.0,bojaya,27099000.0,bellavista_(bojaya_(bellavista)_-_choco),2024.0,7.0,63749.0,18620.0,265.98,domingo,07/07/2024_03:00:00_pm,10.39
27.0,choco,27099.0,bojaya,27099002.0,la_loma_de_bojaya_(bojaya_(bellavista)_-_choco),2024.0,7.0,9539.0,3531.0,51.2,,07/20/2024_07:30:00_pm,8.1
27.0,choco,27099.0,bojaya,27099005.0,napipi_(bojaya_-_choco),2024.0,7.0,9344.0,2970.0,60.8,domingo,07/07/2024_07:45:00_pm,6.16
27.0,choco,27099.0,bojaya,27099008.0,puerto_conto_(bojaya_(bellavista)_-_choco),2024.0,7.0,11897.0,3685.0,62.4,martes,07/02/2024_07:00:00_pm,7.34
27.0,choco,27250.0,el_litoral_del_san_juan,27250000.0,santa_genoveva_de_docordo_(el_litoral_del_san_juan_-_choco),2024.0,7.0,61530.0,30589.0,245.12,domingo,07/07/2024_07:30:00_pm,10.55
27.0,choco,27372.0,jurado,27372000.0,jurado_(jurado_-_choco),2024.0,7.0,182873.0,62366.0,351.2,lunes,07/29/2024_08:00:00_pm,23.32
27.0,choco,27425.0,medio_atrato,27425000.0,bete_(medio_atrato_-_choco),2024.0,7.0,16169.0,7622.0,68.0,jueves,07/11/2024_11:30:00_am,10.34
27.0,choco,27425.0,medio_atrato,27425008.0,san_roque_(medio_atrato_-_choco),2024.0,7.0,1666.0,670.0,22.92,lunes,07/08/2024_08:00:00_pm,3.24
27.0,choco,27495.0,nuqui,27495001.0,arusi_(nuqui_-_choco),2024.0,7.0,18926.0,7459.0,60.0,domingo,07/14/2024_11:45:00_am,15.06
27.0,choco,27495.0,nuqui,27495011.0,comunidad_de_puerto_jagua_(nuqui_-_choco),2024.0,7.0,986.0,443.0,5.62,lunes,07/08/2024_07:00:00_pm,7.12
27.0,choco,27495.0,nuqui,27495912.0,comunidad_indigena_de_pangui_-_el_yucal_(nuqui_-_choco),2024.0,7.0,7219.0,2956.0,11.5,jueves,07/11/2024_03:30:00_pm,22.29
27.0,choco,27495.0,nuqui,27495000.0,nuqui_(nuqui_-_choco),2024.0,7.0,312363.0,105627.0,575.87,martes,07/16/2024_07:45:00_pm,23.51
27.0,choco,27001.0,quibdo,27001029.0,tagachi_(quibdo_-_choco),2024.0,7.0,462.0,138.0,18.14,viernes,07/05/2024_08:00:00_pm,1.07
27.0,choco,27800.0,unguia,27800005.0,titumate_(unguia_-_choco),2024.0,7.0,18007.0,4842.0,76.91,lunes,07/22/2024_08:30:00_pm,10.29
27.0,choco,27800.0,unguia,27800000.0,unguia_(unguia_-_choco),2024.0,7.0,508534.0,160237.0,1051.78,lunes,07/15/2024_12:15:00_am,22.23
94.0,guainia,94343.0,barranco_minas,94343000.0,barranco_minas_(barranco_minas_-_guainia),2024.0,7.0,87489.0,29752.0,245.59,miercoles,07/17/2024_10:15:00_am,15.36
94.0,guainia,94001.0,inirida,94001905.0,chorro_bocon_(inirida_-_guainia),2024.0,7.0,5177.0,364.0,17.16,jueves,07/25/2024_07:15:00_pm,16.04
94.0,guainia,94001.0,inirida,94001000.0,inirida_(inirida_-_guainia),2024.0,7.0,2042573.0,557699.0,3836.8,jueves,07/25/2024_02:45:00_pm,24.0
44.0,la_guajira,44847.0,uribia,44847012.0,nazareth_(uribia_-_la_guajira),2024.0,7.0,38023.0,8637.0,262.08,martes,07/16/2024_07:00:00_pm,5.36
47.0,magdalena,47189.0,cienaga,47189018.0,palmor_(cienaga_-_magdalena),2024.0,7.0,76944.0,27976.0,167.74,domingo,07/21/2024_07:15:00_pm,21.53
50.0,meta,50325.0,mapiripan,50325000.0,mapiripan_(mapiripan_-_meta),2024.0,7.0,175985.0,58347.0,347.6,lunes,07/29/2024_06:45:00_pm,23.59
52.0,narino,52250.0,el_charco,52250016.0,alteron_(uribe_uribe)_(el_charco_-_narino),2024.0,7.0,283.0,177.0,6.14,lunes,07/29/2024_07:15:00_pm,1.53
52.0,narino,52250.0,el_charco,52250005.0,las_mercedes_(el_charco_-_narino),2024.0,7.0,1211.0,851.0,8.8,sabado,07/06/2024_09:30:00_pm,5.37
52.0,narino,52250.0,el_charco,52250007.0,san_jose_del_tapaje_(el_charco_-_narino),2024.0,7.0,13460.0,4010.0,64.0,lunes,07/15/2024_08:30:00_pm,9.4
52.0,narino,52390.0,la_tola,52390005.0,aguacatal_(la_tola_-_narino),2024.0,7.0,2252.0,482.0,10.37,sabado,07/13/2024_07:15:00_pm,9.14
52.0,narino,52390.0,la_tola,52390013.0,amarales_(la_tola_-_narino),2024.0,7.0,7626.0,2501.0,56.35,martes,07/30/2024_07:45:00_pm,6.2
52.0,narino,52390.0,la_tola,52390003.0,la_vigia_de_la_mar_(la_tola_-_narino),2024.0,7.0,6165.0,2772.0,25.96,sabado,07/20/2024_12:30:00_pm,11.23
52.0,narino,52390.0,la_tola,52390009.0,mulatos_(la_tola_-_narino),2024.0,7.0,4478.0,2834.0,27.97,martes,07/02/2024_06:00:00_pm,8.07
52.0,narino,52390.0,la_tola,52390016.0,san_pablo_del_mar_(la_tola_-_narino),2024.0,7.0,4799.0,1757.0,27.01,jueves,07/25/2024_07:00:00_pm,8.0
52.0,narino,52427.0,magüi,52427913.0,la_isla_(magüi_-_narino),2024.0,7.0,0.0,0.0,0.0,lunes,07/01/2024_12:00:00_am,0.0
52.0,narino,52427.0,magüi,52427915.0,las_lajas_(magüi_-_narino),2024.0,7.0,0.0,0.0,0.0,lunes,07/01/2024_12:00:00_am,0.0
52.0,narino,52473.0,mosquera,52473010.0,el_bajito_de_echandia_(mosquera_-_narino),2024.0,7.0,2725.0,961.0,15.05,jueves,07/04/2024_12:00:00_pm,10.17
52.0,narino,52490.0,olaya_herrera,52490913.0,boca_de_prieta_(olaya_herrera_-_narino),2024.0,7.0,2438.0,739.0,13.56,miercoles,07/03/2024_07:15:00_pm,6.48
52.0,narino,52621.0,roberto_payan,52621912.0,tamaje_(roberto_payan_-_narino),2024.0,7.0,4916.0,3030.0,27.82,martes,07/16/2024_08:30:00_pm,8.51
52.0,narino,52835.0,san_andres_de_tumaco,52835055.0,bocas_de_curay_(tumaco_-_narino),2024.0,7.0,8110.0,3002.0,50.4,sabado,07/13/2024_07:00:00_pm,7.16
52.0,narino,52835.0,san_andres_de_tumaco,52835217.0,san_juan_de_la_costa_(san_andres_de_tumaco_-_narino),2024.0,7.0,24929.0,9692.0,105.6,miercoles,07/24/2024_07:15:00_pm,10.49
52.0,narino,52696.0,santa_barbara,52696014.0,la_ensenada_(santa_barbara_-_narino),2024.0,7.0,3178.0,1695.0,20.67,sabado,07/27/2024_08:00:00_pm,6.27
